X,Y,OBJECTID,PaccNumber,custCOMPANY_NAME,custDBA,pvNUMBER,custID,pvYEAR,pvEFFDATE,pvEXPIRE,contCREATED,contCALCDATE,contPOSTDATE,paccCOMPANY,addrNUMBER_MAIL,addrSTREET1_MAIL,addrSTREET2_MAIL,addrCITY_MAIL,stABBR_MAIL,addrZIP_MAIL,Full_Address,addrNUMBER_PHYSICAL,addrSTREET1_PHYSICAL,addrSTREET2_PHYSICAL,addrZIP_PHYSICAL,scID,scCODE,scNAME,pvscDESC,nbiCODE,pvrtCODE,pvrtDESC,CITY,addrCITY_PHYSICAL,stABBR_PHYSICAL,Id,postYear,GlobalID,created_user,created_date,last_edited_user,last_edited_date
546678.97822433,684210.428235486,187,7396506-BUS,ADVANCED COMPUTER TECHNOLOGIES LLC,ACTWORLD.NET,202100010213,1813,2021,2021/01/01,2021/12/31,2021/03/04,2021/03/04,2021/03/01,ADVANCED COMPUTER TECHNOLOGIES LLC,1333,COLLEGE PKWY,SUITE 111,GULF BREEZE,FL,32563,101 MARKET PL,101,MARKET PL,,36117,645,519999,"INTERNET SERVICE PROVIDERS, WEB SEARCH PORTALS",WEB BASED APPLICATION SERVICE,,,Renew,YES,MONTGOMERY,AL,9,2021,{589996B3-510C-4183-993B-D514A856E59E},,,,
,,188,9362432-BUS,ADVANCED GENERATOR TECHNOLOGIES,ADVANCED GENERATOR TECHNOLOGIES,202100006005,18690,2021,2021/01/01,2021/12/31,2021/02/16,2021/01/21,2021/02/15,ADVANCED GENERATOR TECHNOLOGIES,3404,FAR HILL CIR,,CAHABA HEIGHTS,AL,35243,3404 FAR HILL CIR,3404,FAR HILL CIR,,35243,535,238110,CONTRACTORSSPECIALTY TRADEPLUMBING,CONTRACTORSSPECIALTY TRADEGASFITTING,,,Renew,NO,CAHABA HEIGHTS,AL,,2021,{3020DAD2-C52C-4AE1-8D15-C05CF0EDF51E},,,,
,,189,9362432-BUS,ADVANCED GENERATOR TECHNOLOGIES,ADVANCED GENERATOR TECHNOLOGIES,202200006245,18690,2022,2022/01/01,2022/12/31,2022/02/14,2022/01/31,2022/02/01,ADVANCED GENERATOR TECHNOLOGIES,3404,FAR HILL CIR,,CAHABA HEIGHTS,AL,35243,3404 FAR HILL CIR,3404,FAR HILL CIR,,35243,535,238110,CONTRACTORSSPECIALTY TRADEPLUMBING,CONTRACTORSSPECIALTY TRADEGASFITTING,,,Renew,NO,CAHABA HEIGHTS,AL,,2022,{802E9661-200B-48D0-9EA3-0FB03160294F},,,,
,,190,041385-BUS,ADVANCED INTERIORS,ADVANCED INTERIORS,202300000095,44679,2022,2022/01/01,2022/12/31,2022/10/11,2022/10/11,2022/10/17,ADVANCED INTERIORS,18355,MALLARD DR,,SAUCIER,MS,395748712,18355 MALLARD DR,18355,MALLARD DR,,395748712,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ","DRYWALL, HANG & fINISH, PLYWOOD, FRP, INSULATION AND ACOUSTICAL CEILINGS",,,New,NO,SAUCIER,MS,,2022,{D6F5FE51-883D-40C7-95EC-759DF745628C},,,,
,,191,9364594-BUS,ADVANCED POWER TECHNOLOGIES LLC,ADVANCED POWER TECHNOLOGIES LLC,202100002532,25787,2021,2021/01/01,2021/12/31,2021/01/30,2021/01/14,2021/01/30,ADVANCED POWER TECHNOLOGIES LLC,1500,N POWERLINE ROAD,,PAMPANO BEACH,FL,33069,1500 N POWERLINE ROAD,1500,N POWERLINE ROAD,,33069,787,0,,JAMES C. ELBERT ELEC # 06823-32517,,,Renew,NO,PAMPANO BEACH,FL,,2021,{38A15E72-342B-46E8-A2CE-DBD63E268675},,,,
,,192,9355649-BUS,ADVANCED PROTECTION INDUSTRIES,NATIONAL MONITORING CENTER,202300005733,28942,2023,2023/01/01,2023/12/31,2023/02/07,2023/01/31,2023/02/07,ADVANCED PROTECTION INDUSTRIES,25341,COMMERCENTRE DR,,LAKE FOREST,CA,92630,25341 COMMERCENTRE DR,25341,COMMERCENTRE DR,,92630,787,0,,AESBL #23-001456  NAT'L MONITORING CTR,,,Renew,NO,LAKE FOREST,CA,,2023,{D555400A-89B5-4F70-8BD4-91DAD2AE0B18},,,,
,,193,032040-BUS,ADVANCED SURFACES CORPORATION,ADVANCED SURFACES CORPORATION,202200005462,10299,2022,2022/01/01,2022/12/31,2022/01/24,2022/01/20,2022/01/25,ADVANCED SURFACES CORPORATION,,PO BOX 1648,,VILLA RICA,GA,301806425,PO BOX 1648,PO BOX 1648,PO BOX 1648,,301806425,541,238990,CONTRACTORSALL OTHERS,FLOORING CONTRACTOR,,,New,NO,VILLA RICA,GA,,2022,{12A4CDBE-8BB6-45D1-8DCB-13664B702509},,,HNAM,2025/04/04 19:19:32+00
,,194,7399786-BUS,ADVANCED RESTORATION LLC,ADVANCED RESTORATION LLC,202300004928,27522,2023,2023/01/01,2023/12/31,2023/02/04,2023/01/13,2023/02/07,ADVANCED RESTORATION LLC,1755,US HWY 231,STE A,WETUMPKA,AL,36093,1755 US HWY 231,1755,US HWY 231,STE A,36093,691,561720,JANITORIAL FIRMJANITORIAL CLEANING SERVICESINDIVIDUAL OR FIRM,FLOOR CLEANING SERVICE,,,Renew,NO,WETUMPKA,AL,,2023,{91CD6584-1500-46CF-97D4-6E6FC98EB961},,,,
,,195,032040-BUS,ADVANCED SURFACES CORPORATION,ADVANCED SURFACES CORPORATION,202300003230,10299,2023,2023/01/01,2023/12/31,2023/01/27,2023/01/27,2023/01/27,ADVANCED SURFACES CORPORATION,,PO BOX 1648,,VILLA RICA,GA,301806425,PO BOX 1648,PO BOX 1648,PO BOX 1648,,301806425,541,238990,CONTRACTORSALL OTHERS,FLOORING CONTRACTOR,,,New,NO,VILLA RICA,GA,,2023,{9B1EB295-6A77-4474-BF10-D2231DB146FA},,,HNAM,2025/04/04 19:19:32+00
479277.885008413,660253.23008699,196,3990374-BUS,A-HITECO INC,A-HITECO INC,202400003404,4246,2024,2024/01/01,2024/12/31,2024/02/02,2024/01/19,2024/02/01,A-HITECO INC,4285,ALATEX RD,,MONTGOMERY,AL,36108,4285 ALATEX RD,4285,ALATEX RD,,36108,559,339999,MISCELLANEOUS MANUFACTURINGSPECIALTY MANUFACTURING NOT DEFINED IN SEPARATE CATEGORIES,MANUFACTURING,,,Renew,YES,MONTGOMERY,AL,4,2024,{BF167561-3C74-452C-B66D-874B1C50543A},,,,
,,197,043713-BUS,A-TEAM STAFFING LLC,A-TEAM STAFFING LLC,202400013917,47008,2024,2024/01/01,2024/12/31,2024/10/01,2024/10/01,2024/10/07,A-TEAM STAFFING LLC,,PO BOX 240962,,MONTGOMERY,AL,361240962,PO BOX 240962,PO BOX 240962,PO BOX 240962,,361240962,683,561320,TEMPORARY HELP SERVICESPROVIDE EMPLOYEES,TEMPORARY STAFFING AGENCY ,,,New,YES,MONTGOMERY,AL,,2024,{542CCEC9-BE67-4E06-B8DA-24F3B66881B8},,,HNAM,2025/04/04 19:19:32+00
529834.857713163,672689.775095738,199,046244-BUS,A-PALMER ELECTRIC CO LLC,A-PALMER ELECTRIC CO LLC,202400013150,49541,2024,2024/01/01,2024/12/31,2024/08/01,2024/08/01,2024/08/14,A-PALMER ELECTRIC CO LLC,1912,GREEN ACRES DR,,MONTGOMERY,AL,361063403,1912 GREEN ACRES DR,1912,GREEN ACRES DR,,361063403,787,0,,ELECTRICAL     LIC: 08959    HENRY PALMER    EXP 06 30 2025,,,New,YES,MONTGOMERY,AL,5,2024,{C139B3F3-A2A7-4A0D-97D1-8B2EF716936E},,,,
525470.338555079,669167.076760575,200,9366412-BUS,A-Z MAINTENANCE HANDYMAN SERVICE,A-Z MAINTENANCE HANDYMAN SERVICE,202100004185,26270,2021,2021/01/01,2021/12/31,2021/02/08,2021/02/05,2021/02/10,A-Z MAINTENANCE HANDYMAN SERVICE,3576,FOXHALL DR,,MONTGOMERY,AL,36111,3576 FOXHALL DR,3576,FOXHALL DR,,36111,787,0,,CONSTRUCTION,,,Renew,YES,MONTGOMERY,AL,5,2021,{1038CC37-B36F-43A7-AEEB-8934DA78288A},,,,
,,201,044270-BUS,A.G. GASTON CONSTRUCTION COMPANY INC,A.G. GASTON CONSTRUCTION COMPANY INC,202300015536,47565,2023,2023/01/01,2023/12/31,2023/11/14,2023/11/03,2023/11/30,A.G. GASTON CONSTRUCTION COMPANY INC,3878,VILLAGE CENTER DR,,HOOVER,AL,352266263,3878 VILLAGE CENTER DR,3878,VILLAGE CENTER DR,,352266263,787,0,,GC LIC#14788  EXP 8/31/2024,,,New,NO,HOOVER,AL,,2023,{91A9CA51-CF3B-4E55-BEB1-A83AAF21C9BC},,,,
,,203,039873-BUS,A1 PRESSURE WASHING SERVICES,A1 PRESSURE WASHING SERVICES,202300015140,43167,2023,2023/01/01,2023/12/31,2023/10/10,2023/10/05,2023/10/10,A1 PRESSURE WASHING SERVICES,,PO BOX 211352,,MONTGOMERY,AL,361211352,PO BOX 211352,PO BOX 211352,PO BOX 211352,,361211352,764,812900,ALL OTHER PERSONAL SERVICES,MOBILE PRESSURE WASHING AND CAR WASHING ,,,New,YES,MONTGOMERY,AL,,2023,{22E261FA-99D0-4047-8DC6-0A0C49DE0DA6},,,HNAM,2025/04/04 19:19:32+00
,,204,036754-BUS,A1 LAWN CARE,A1 LAWN CARE,202200010658,40048,2022,2022/01/01,2022/12/31,2022/03/18,2022/03/17,2022/03/21,A1 LAWN CARE,153,SOUTHERN HILLS DR,,WETUMPKA,AL,36093,153 SOUTHERN HILLS DR,153,SOUTHERN HILLS DR,,36093,693,561731,"LAWN SERVICEMOWING, WEEDING,",,,,New,NO,WETUMPKA,AL,,2022,{0DA7FD29-2C62-4AC7-8B1A-4E81E68A3C46},,,,
,,206,7398295-BUS,A3 SMART HOME LP,A3 SMART HOME LP,202300015370,27356,2023,2023/01/01,2023/12/31,2023/11/02,2023/11/01,2023/11/17,A3 SMART HOME LP,1277,TREAT BLVD,STE 1000,WALNUT CREEK,CA,945978863,1277 TREAT BLVD,1277,TREAT BLVD,STE 1000,94597,787,0,,"AESBL # 24-000855 SECURITY ALARM FIN. EXP;12/31/24",,,Renew,NO,WALNUT CREEK,CA,,2023,{BF322AF1-8BCC-4B29-B0AE-705BD80E00BA},,,,
,,207,7398295-BUS,A3 SMART HOME LP,A3 SMART HOME LP,202300015370,27356,2023,2023/01/01,2023/12/31,2023/11/02,2023/11/01,2023/11/17,A3 SMART HOME LP,1277,TREAT BLVD,STE 1000,WALNUT CREEK,CA,945978863,1277 TREAT BLVD,1277,TREAT BLVD,STE 1000,94597,689,561620,SECURITY SYSTEMS SERVICESLOCKSMITHS,BURGLAR ALARM MONITORING/RETAIL,,,Renew,NO,WALNUT CREEK,CA,,2023,{E72B5FE2-F214-4519-8DA3-218BCEB27803},,,,
,,208,7398295-BUS,A3 SMART HOME LP,A3 SMART HOME LP,202400006737,27356,2024,2024/01/01,2024/12/31,2024/02/16,2024/02/01,2024/02/05,A3 SMART HOME LP,1277,TREAT BLVD,STE 1000,WALNUT CREEK,CA,945978863,1277 TREAT BLVD,1277,TREAT BLVD,STE 1000,94597,689,561620,SECURITY SYSTEMS SERVICESLOCKSMITHS,BURGLAR ALARM MONITORING/RETAIL,,,Renew,NO,WALNUT CREEK,CA,,2024,{3FEC33E4-BCD9-4327-86B6-118E7C2C1C99},,,,
,,209,9362893-BUS,AA AUTO LLC,AA AUTO LLC,202300000877,11369,2023,2023/01/01,2023/12/31,2023/01/04,2023/01/01,2023/01/06,AA AUTO LLC,3307,MOBILE HWY,,MONTGOMERY,AL,36108,3307 MOBILE HWY,3307,MOBILE HWY,,36108,583,441115,"MOTOR VEHICLES, USED CAR DEALERS, PARTS, ACCESSORIES, SERVICE",MOTOR VEHICLES USED CAR DEALERS PARTS ACCESSORIES SERVICE,,,Renew,YES,MONTGOMERY,AL,,2023,{D063BE14-B067-42C7-BC72-14A98987B3C6},,,,
517535.23434658,703457.060673907,210,9362461-BUS,A2Z ROBOTICS CORP,A2Z ROBOTICS CORP,202200005291,18718,2022,2022/01/01,2022/12/31,2022/02/09,2022/01/25,2022/02/09,A2Z ROBOTICS CORP,600,BIRNAMWOOD DR,,SUWANEE,GA,300247581,3261 ALABAMA RIVER PKWY,3261,ALABAMA RIVER PKWY,,36110,764,812900,ALL OTHER PERSONAL SERVICES,MACHINE AND COMPUTER SYSTEM SERVICE,,,Renew,YES,MONTGOMERY,AL,3,2022,{9EABA060-FCAF-4A76-8C74-02888A8DDBD1},,,,
517535.23434658,703457.060673907,211,9362461-BUS,A2Z ROBOTICS CORP,A2Z ROBOTICS CORP,202300007761,18718,2023,2023/01/01,2023/12/31,2023/02/14,2023/01/31,2023/02/14,A2Z ROBOTICS CORP,600,BIRNAMWOOD DR,,SUWANEE,GA,300247581,3261 ALABAMA RIVER PKWY,3261,ALABAMA RIVER PKWY,,36110,764,812900,ALL OTHER PERSONAL SERVICES,MACHINE AND COMPUTER SYSTEM SERVICE,,,Renew,YES,MONTGOMERY,AL,3,2023,{ACCE5CAA-CD71-475A-B656-6C54F8D21958},,,,
,,212,9362893-BUS,AA AUTO LLC,AA AUTO LLC,202400000030,11369,2024,2024/01/01,2024/12/31,2024/01/02,2024/01/01,2024/01/02,AA AUTO LLC,3307,MOBILE HWY,,MONTGOMERY,AL,36108,3307 MOBILE HWY,3307,MOBILE HWY,,36108,583,441115,"MOTOR VEHICLES, USED CAR DEALERS, PARTS, ACCESSORIES, SERVICE",MOTOR VEHICLES USED CAR DEALERS PARTS ACCESSORIES SERVICE,,,Renew,YES,MONTGOMERY,AL,,2024,{920EC183-6B2C-4F91-A2D7-2E1D4E3947D2},,,,
543798.716924496,654819.829208404,214,9362721-BUS,AAA CONSTRUCTION,AAA CONSTRUCTION,202300006797,25234,2023,2023/01/01,2023/12/31,2023/02/10,2023/02/08,2023/02/23,AAA CONSTRUCTION,6090,TAYLOR RD,,MONTGOMERY,AL,36116,6090 TAYLOR RD,6090,TAYLOR RD,,36116,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ",,,,Renew,YES,MONTGOMERY,AL,6,2023,{D2A1650C-6271-49FD-97FE-9B8A970E0C83},,,,
543798.716924496,654819.829208404,215,9362721-BUS,AAA CONSTRUCTION,AAA CONSTRUCTION,202100003240,25234,2021,2021/01/01,2021/12/31,2021/02/02,2021/01/29,2021/01/29,AAA CONSTRUCTION,6090,TAYLOR RD,,MONTGOMERY,AL,36116,6090 TAYLOR RD,6090,TAYLOR RD,,36116,787,0,,YUDANY RUIZ HBLB#25242,,,Renew,YES,MONTGOMERY,AL,6,2021,{5BE94919-E698-4854-8977-F5F93F74EF88},,,,
543798.716924496,654819.829208404,216,9362721-BUS,AAA CONSTRUCTION,AAA CONSTRUCTION,202400000281,25234,2024,2024/01/01,2024/12/31,2024/01/05,2024/01/03,2024/01/05,AAA CONSTRUCTION,6090,TAYLOR RD,,MONTGOMERY,AL,36116,6090 TAYLOR RD,6090,TAYLOR RD,,36116,787,0,,YUDANY RUIZ #25242 EXP 12 31 24,,,Renew,YES,MONTGOMERY,AL,6,2024,{3D84A68B-C8F9-419F-9AA5-E2DCFECD5786},,,,
497319.603189997,673179.926674493,217,4210002-BUS,AAA COOPER TRANSPORTATION,AAA COOPER TRANSPORTATION,202300002925,4079,2023,2023/01/01,2023/12/31,2023/01/25,2023/01/24,2023/02/06,AAA COOPER TRANSPORTATION,,P O BOX 6827,,DOTHAN,AL,36302,3130 HAYNEVILLE RD,3130,HAYNEVILLE RD,,36108,621,484230,TRUCK TRANSPORTATIONTERMINALSTATE REGULATED,TRUCK TERMINAL,,,Renew,YES,MONTGOMERY,AL,4,2023,{1B8D00E1-FCC3-4AC6-BA09-0E2852CC032C},,,,
,,218,042474-BUS,AAA SATELLITE LLC,AAA SATELLITE LLC,202300011762,45769,2023,2023/01/01,2023/12/31,2023/03/15,2023/03/10,2023/03/16,AAA SATELLITE LLC,7164,KAW DR,,KANSAS CITY,KS,661112428,7164 KAW DR,7164,KAW DR,,661112428,541,238990,CONTRACTORSALL OTHERS,,,,New,NO,KANSAS CITY,KS,,2023,{E21975EE-7DC5-4C69-AC9A-435E71017644},,,,
,,220,043024-BUS,AAA SIGN CO INC,AAA SIGN CO INC,202300013578,46319,2023,2023/01/01,2023/12/31,2023/05/19,2023/05/01,2023/05/01,AAA SIGN CO INC,,PO BOX 211410,,AUGUSTA,GA,309171410,PO BOX 211410,PO BOX 211410,PO BOX 211410,,309171410,787,0,,GC LICENSE#S-58049 RAYMOND PETERS JR(AAA SIGN CO INC),,,New,NO,AUGUSTA,GA,,2023,{910FC008-1184-4AA6-ADF5-7CDD2721E0FA},,,HNAM,2025/04/04 19:19:32+00
,,221,043024-BUS,AAA SIGN CO INC,AAA SIGN CO INC,202400010352,46319,2024,2024/01/01,2024/12/31,2024/03/18,2024/03/13,2024/03/22,AAA SIGN CO INC,,PO BOX 211410,,AUGUSTA,GA,309171410,PO BOX 211410,PO BOX 211410,PO BOX 211410,,309171410,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ",SIGN INSTALLATION AND REPAIR SERVICE,,,New,NO,AUGUSTA,GA,,2024,{304598CA-41EF-4AC2-907D-077F9CF52FC5},,,HNAM,2025/04/04 19:19:32+00
,,222,9367635-BUS,AADVANCED APPEARANCE SPECIALIST,AADVANCED APPEARANCE SPECIALIST,202100013668,19982,2021,2021/01/01,2021/12/31,2021/01/28,2021/01/28,2021/01/28,AADVANCED APPEARANCE SPECIALIST,,LOVEJOY RD,,FORT WALTON BEACH,FL,32548,303 B LOVEJOY RD,303 B LOVEJOY RD,LOVEJOY RD,,32548,691,561720,JANITORIAL FIRMJANITORIAL CLEANING SERVICESINDIVIDUAL OR FIRM,JANITORIAL FIRMJANITORIAL CLEANING SERVICESINDIVIDUAL OR FIRM,,,Renew,NO,FORT WALTON BEACH,FL,,2021,{CF8B4CA1-47F5-46CD-B0CE-0293C75612BD},,,HNAM,2025/04/04 19:03:29+00
,,223,9352868-BUS,"AARON S , LLC","AARON S, LLC",202100013899,34654,2021,,,2021/02/20,2021/02/01,2021/02/17,"AARON S , LLC",,PO BOX 100039,,KENNESAW,GA,30156,PO BOX 100039,PO BOX 100039,PO BOX 100039,,30156,787,0,,,,,Renew,NO,KENNESAW,GA,,2021,{A7E70999-15D6-4C5E-874C-A158E08348DC},,,HNAM,2025/04/04 19:19:32+00
545058.472935162,687934.47032807,224,036324-BUS,AAHHS MOBILE MECHANIC,AAHHS MOBILE MECHANIC,202100004341,39617,2021,2021/01/01,2021/12/31,2021/02/08,2021/02/05,2021/02/10,AAHHS MOBILE MECHANIC,6235,HINCHCLIFF RD,,MONTGOMERY,AL,361173119,6235 HINCHCLIFF RD,6235,HINCHCLIFF RD,,361173119,787,0,,MOBILE MECHANIC,,,New,YES,MONTGOMERY,AL,2,2021,{227D4D49-5259-4EB3-89A3-5223A14B8736},,,,
529414.215837911,678665.92981007,225,042076-BUS,AAHANU INC,LIONS PRIDE 16,202400002741,45370,2024,2024/01/01,2024/12/31,2024/01/22,2024/01/22,2024/01/26,AAHANU INC,1111,PERRY HILL RD,,MONTGOMERY,AL,361095222,1111 PERRY HILL RD,1111,PERRY HILL RD,,361095222,597,447110,GASOLINE RETAILSELLING GASOLINE WITH OR WITHOUT CONVENIENCE STORES,,,,New,YES,MONTGOMERY,AL,1,2024,{2F9042B2-B8BC-479F-AFCA-090489616833},,,,
525018.020233996,685731.716531493,226,040230-BUS,AARON'S SALES AND LEASE OWNERSHIP LLC,AARON'S SALES AND LEASE OWNERSHIP #C2075,202300007977,43524,2023,2023/01/01,2023/12/31,2023/02/15,2023/01/31,2023/02/13,AARON'S SALES AND LEASE OWNERSHIP LLC,400,GALLERIA PKWY SE,STE 300,ATLANTA,GA,303393182,3452 ATLANTA HWY,3452,ATLANTA HWY,,36109,665,532200,RENTAL AND LEASINGTANGIBLE PERSONAL PROPERTY,RENT TO OWN RETAIL,,,New,YES,MONTGOMERY,AL,1,2023,{2A634E90-8D3F-452D-BA97-E6D6E16B389F},,,,
,,228,9364502-BUS,AARONS PLUMBING,AARONS PLUMBING,202100001916,25701,2021,2021/01/01,2021/12/31,2021/01/26,2021/01/20,2021/01/27,AARONS PLUMBING,1557,COOSA RIVER RD,,DEATSVILLE RD,AL,36022,1557 COOSA RIVER RD,1557,COOSA RIVER RD,,36022,787,0,,Aaron Fullerton MP#-3758 EXP 12/31/2021,,,Renew,NO,DEATSVILLE RD,AL,,2021,{5F4DFFD8-3B6F-4B0F-82B3-09223E6566E2},,,,
,,229,9364502-BUS,AARONS PLUMBING,AARONS PLUMBING,202300011675,25701,2023,2023/01/01,2023/12/31,2023/03/14,2023/03/14,2023/03/14,AARONS PLUMBING,1557,COOSA RIVER RD,,DEATSVILLE RD,AL,36022,1557 COOSA RIVER RD,1557,COOSA RIVER RD,,36022,787,0,,"SURETY BOND, # LS1214245, EXP 10/29/23",,,Renew,NO,DEATSVILLE RD,AL,,2023,{6FC74A5C-B0F0-458B-9891-D8247804151B},,,,
,,230,035567-BUS,AARUSH TWELVE HOSPITALITY INC,TRAVEL INN,202100008072,13864,2021,2021/01/01,2021/12/31,2021/01/29,2021/01/20,2021/01/20,AARUSH TWELVE HOSPITALITY INC,970,W SOUTH BLVD,,MONTGOMERY,AL,361053021,970 W SOUTH BLVD,970,W SOUTH BLVD,,361053021,731,721000,"ACCOMMODATIONSHOTELS, MOTELS, AND SIMILAR FACILITIES",,,,Renew,YES,MONTGOMERY,AL,,2021,{11954DA7-4F66-4063-9FC4-FFB5300AEEAE},,,,
,,231,035567-BUS,AARUSH TWELVE HOSPITALITY INC,TRAVEL INN,202300008071,13864,2023,2023/01/01,2023/12/31,2023/02/15,2023/02/01,2023/02/16,AARUSH TWELVE HOSPITALITY INC,970,W SOUTH BLVD,,MONTGOMERY,AL,361053021,970 W SOUTH BLVD,970,W SOUTH BLVD,,361053021,771,,CATEGORY FOR NUMBER OF VENDING MACHINES FOR ALL TYPES VENDING-5 MACHINES OR LESS,,,,Renew,YES,MONTGOMERY,AL,,2023,{F78D8E9C-19E3-4D05-9AF6-00E522EF2F91},,,,
,,233,040826-BUS,AB AND C ELECTRICAL LLC,AB AND C ELECTRICAL LLC,202200013786,44120,2022,2022/01/01,2022/12/31,2022/08/01,2022/08/01,2022/07/29,AB AND C ELECTRICAL LLC,,PO BOX 2322,,GULFPORT,MS,395052322,PO BOX 2322,PO BOX 2322,PO BOX 2322,,395052322,787,0,,"GC LIC #56536, EXP 12/31/2022",,,New,NO,GULFPORT,MS,,2022,{48D95AAE-BE71-40A0-8443-CB2E310873FA},,,HNAM,2025/04/04 19:19:32+00
561945.560223911,678755.001482323,234,9353686-BUS,AARYAN AND PRATHA INC,LIONS PRIDE NO TWO,202300001788,15833,2020,2020/01/01,2020/12/31,2023/01/13,2023/01/10,2023/01/03,AARYAN AND PRATHA INC,9264,BOYD COOPER PKWY,,MONTGOMERY,AL,36117,9264 BOYD COOPER PKWY,9264,BOYD COOPER PKWY,,36117,597,447110,GASOLINE RETAILSELLING GASOLINE WITH OR WITHOUT CONVENIENCE STORES,GASOLINE RETAIL,,,Renew,YES,MONTGOMERY,AL,9,2023,{1988954E-5141-4DC4-8CA1-21DFF663CC59},,,,
561945.560223911,678755.001482323,235,9353686-BUS,AARYAN AND PRATHA INC,LIONS PRIDE NO TWO,202300001790,15833,2022,2022/01/01,2022/12/31,2023/01/13,2023/01/10,2023/01/03,AARYAN AND PRATHA INC,9264,BOYD COOPER PKWY,,MONTGOMERY,AL,36117,9264 BOYD COOPER PKWY,9264,BOYD COOPER PKWY,,36117,597,447110,GASOLINE RETAILSELLING GASOLINE WITH OR WITHOUT CONVENIENCE STORES,GASOLINE RETAIL,,,Renew,YES,MONTGOMERY,AL,9,2023,{40AAEABF-A732-4C7F-B8F3-152A3C8C6E52},,,,
515577.287146997,666931.386678159,236,9364031-BUS,AB JANITORIAL SERVICE,AB JANITORIAL SERVICE,202200013131,18999,2021,2021/01/01,2021/12/31,2022/06/03,2022/06/03,2022/06/10,AB JANITORIAL SERVICE,1340,AVALON LN,,MONTGOMERY,AL,36111,1340 AVALON LN,1340,AVALON LN,,36111,691,561720,JANITORIAL FIRMJANITORIAL CLEANING SERVICESINDIVIDUAL OR FIRM,,,,Renew,YES,MONTGOMERY,AL,7,2022,{B2A4AE87-A723-44E7-8295-0D6A9D0631F0},,,,
515577.287146997,666931.386678159,237,9364031-BUS,AB JANITORIAL SERVICE,AB JANITORIAL SERVICE,202200013131,18999,2021,2021/01/01,2021/12/31,2022/06/03,2022/06/03,2022/06/10,AB JANITORIAL SERVICE,1340,AVALON LN,,MONTGOMERY,AL,36111,1340 AVALON LN,1340,AVALON LN,,36111,787,0,,IN A PROPERLY ZONED AREA ,,,Renew,YES,MONTGOMERY,AL,7,2022,{ABF9120F-6055-4B02-85B1-03F62B9336B7},,,,
515577.287146997,666931.386678159,238,9364031-BUS,AB JANITORIAL SERVICE,AB JANITORIAL SERVICE,202200013131,18999,2021,2021/01/01,2021/12/31,2022/06/03,2022/06/03,2022/06/10,AB JANITORIAL SERVICE,1340,AVALON LN,,MONTGOMERY,AL,36111,1340 AVALON LN,1340,AVALON LN,,36111,787,0,,NO RETAIL SALES PERMITTED,,,Renew,YES,MONTGOMERY,AL,7,2022,{3AFB6CE9-F9E1-400D-81EC-B5830CF38B96},,,,
,,239,9354893-BUS,ABB CONCISE OPTICAL GROUP LLC,ABB CONCISE OPTICAL GROUP LLC,202100005172,7617,2021,2021/01/01,2021/12/31,2021/02/11,2021/02/01,2021/02/11,ABB CONCISE OPTICAL GROUP LLC,12301,NW 39TH STREET,,CORAL SPRINGS,FL,33065,12301 NW 39TH STREET,12301,NW 39TH STREET,,33065,570,421990,"ALL OTHER WHOLESALE TRADEDURABLE, ELECTRICAL, TOYS, JEWELRY",,,,Renew,NO,CORAL SPRINGS,FL,,2021,{686A5A97-89E8-46BD-B14D-4214CC39C6DF},,,,
,,240,046870-BUS,AB PROPERTY SERVICES INC,HAPPY FLOORS,202400014133,50167,2021,2021/01/01,2021/12/31,2024/10/28,2024/10/15,2024/10/28,AB PROPERTY SERVICES INC,18000,NE 5TH AVE,,MIAMI,FL,331621012,18000 NE 5TH AVE,18000,NE 5TH AVE,,331621012,627,492200,SPECIAL DELIVERY LICENSE,,,,New,NO,MIAMI,FL,,2024,{E23114AD-34A6-4225-9EBC-E835222B7EB3},,,,
,,241,046870-BUS,AB PROPERTY SERVICES INC,HAPPY FLOORS,202400014135,50167,2023,2023/01/01,2023/12/31,2024/10/28,2024/10/15,2024/10/28,AB PROPERTY SERVICES INC,18000,NE 5TH AVE,,MIAMI,FL,331621012,18000 NE 5TH AVE,18000,NE 5TH AVE,,331621012,580,422990,ALL OTHER WHOLESALE TRADENON-DURABLE,,,,New,NO,MIAMI,FL,,2024,{D7C79C92-2BEC-4497-931A-4BE017E213FC},,,,
,,242,1528420-BUS,ABBA CONTRACT INC,ABBA CONTRACT INC,202200012518,3212,2022,2022/01/01,2022/12/31,2022/04/21,2022/01/31,2022/04/15,ABBA CONTRACT INC,2500,CONE DR,,BIRMINGHAM,AL,35217,2500 CONE DR,2500,CONE DR,,35217,580,422990,ALL OTHER WHOLESALE TRADENON-DURABLE,WHOLESALE SALES,,,Renew,NO,BIRMINGHAM,AL,,2022,{909A8BD5-BE6F-4EBF-A082-67C039301DAC},,,,
