OBJECTID,Id,Type_,Material,Cond_,Chan_Shp,Width_T,Width_B,Slope,MaintDate,Basin,Ditch_Name,Flow_Dir,Empty_To,created_user,created_date,last_editor_user,last_editor_date,last_edited_user,last_edited_date,Supervisor,TYPE,First_Cut,Second_Cut,Third_Cut,Next_Scheduled,FACILITYID,Prev_Year_First_Cut,Prev_Year_Second_Cut,Prev_Year_Third_Cut,Shape__Length
15061,0,0,0,0,0,0.24240842,0.0,0.0,Received Third Cut,CLOVERLAND DITCH,PATTON AVE, , ,NPJACKSON,1740667602000,NPJ,,ABENEFIELD,1756416707000,WEST,DITCH,1747699200000,1751328000000,1755648000000,,W45,1726012800000,,,1279.9164534770123
15062,,,,,,0.10601171,,,Received Third Cut,PINEVIEW HOMES DITCH,FOSHEE RD,,,NPJACKSON,1740667602000,NPJ,,ABENEFIELD,1756416707000,WEST,DITCH,1744675200000,1750118400000,1753747200000,,W03,1708992000000,1712793600000,1719792000000,559.7418550735082
15063,,,,,,0.16391333,,,Received Third Cut,WEST END DITCH,ALMA DR,,,NPJACKSON,1740667602000,NPJ,,ABENEFIELD,1756416707000,WEST,DITCH,1742860800000,1750636800000,1753315200000,,W21,1725321600000,,,865.4623679156974
15064,2,0,0,0,0,0.05032645,0.0,0.0,Received Third Cut,WEST END DITCH,HILL ST, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742860800000,1750636800000,1753315200000,,W17,1709856000000,1713398400000,1716422400000,265.72367152129215
15065,2,0,0,0,0,0.20528524,0.0,0.0,Received Third Cut,WEST END DITCH,HILL ST - N LINCOLN TER, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742860800000,1750636800000,1753315200000,,W18,1709856000000,1713398400000,1716422400000,1083.9060494969565
15066,0,0,0,0,0,0.19178871,0.0,0.0,Received Third Cut,CLOVERLAND DITCH,BOWMAN ST, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1744761600000,1750896000000,1755648000000,,W42,1710806400000,1714521600000,1717977600000,1012.6444052400233
15067,,,,,,0.07368635,,,Received Third Cut,BEAUVIOR GARDENS,POCAHONTAS RD,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1747699200000,1751328000000,1755734400000,,W48,1714953600000,1718582400000,1722297600000,389.06393654186144
15068,,,,,,0.18481433,,,Received Third Cut,WEST END DITCH,KENNY AVE,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742169600000,1749513600000,1752537600000,,W07,1712793600000,1715731200000,1720396800000,975.8196735896936
15069,,,,,,0.0209169,,,Received Third Cut,NEWTOWN DITCH,JACKSON FERRY ROAD PARK,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765561324000,NORTH,DITCH,1742256000000,1752192000000,1758758400000,,N02,,,,110.44125245788493
15070,0,0,0,0,0,0.1136628,0.0,0.0,Received Third Cut,CHISHOLM DITCH,BROOKVIEW/FORBES,WEST, CHISHOLM DITCH 2,NPJACKSON,1740667602000,,,ABENEFIELD,1765561362000,NORTH,DITCH,1743638400000,1750809600000,1757548800000,,N03,,,,600.1395694106715
15071,4,0,0,0,0,0.14289694,0.0,0.0,Received Third Cut,CHISHOLM DITCH,EDWARD ST, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1765561808000,NORTH,DITCH,1742947200000,1753228800000,1756857600000,,N13,,,,754.495825409641
15072,,,,,,0.0578002,,,Received Third Cut,CYPRESS POND DITCH,EL PASO ST,WEST,GIBSON-KANSAS,NPJACKSON,1740667602000,,,ABENEFIELD,1765561841000,NORTH,DITCH,1743465600000,1753747200000,1758844800000,,N14,,,,305.18503936649705
15073,4,0,0,0,0,0.38516918,0.0,0.0,Received Third Cut,CHILDRENS ZOO DITCH,EAST ST, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1765561891000,NORTH,DITCH,1743465600000,1751328000000,1758067200000,,N15,1729123200000,,,2033.6932759212054
15074,,,,,,0.0365052,,,Received Third Cut,CLOVERLAND DITCH,NATIONAL ST,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1744848000000,1750896000000,1754870400000,,W36,1710806400000,1714521600000,1718150400000,192.74745145744626
15075,,,,,,0.13104968,,,Received Third Cut,WEST END DITCH,RITA LN,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1744675200000,1750032000000,1753747200000,,W02,1712620800000,1719792000000,1724112000000,691.9423044896437
15076,4,0,0,0,0,0.14209206,0.0,0.0,Received Third Cut,CHISHOLM DITCH,MICHIGAN AVE, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1765561281000,NORTH,DITCH,1742256000000,1750896000000,1758758400000,,N01,,,,750.2460847701105
15077,,,,,,0.03524776,,,Received Third Cut,CHILDRENS ZOO DITCH,HOUSER ST,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765561928000,NORTH,DITCH,1743033600000,1753747200000,1759190400000,,N16,,,,186.10816962696023
15078,,,,,,0.28859122,,,Received Third Cut,THREE MILE BRANCH,W ROSEMARY RD,,,NPJACKSON,1740667602000,,,ABENEFIELD,1766423845000,NORTH,DITCH,1751932800000,1753747200000,1762646400000,,N27,,,,1523.761621597991
15079,0,0,0,0,0,0.09444558,0.0,0.0,Received Third Cut,BEAUVIOR GARDENS,GREENSBORO DR, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1745452800000,1748390400000,1751932800000,,W53,1712102400000,1722816000000,1726531200000,498.6726741383479
15080,0,0,0,0,0,0.05036747,0.0,0.0,Received Third Cut,BEAUVIOR GARDENS,JEFFREY DR, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1745798400000,1748908800000,1752019200000,,W59,1712102400000,1722816000000,1726617600000,265.94023126067736
15081,2,0,0,0,0,0.22076954,0.0,0.0,Received Third Cut,CLOVERLAND DITCH,ESMOND DITCH,SOUTH,CLOVERLAND DITCH,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1743638400000,1751846400000,1753660800000,,W34,1710892800000,1717977600000,1721606400000,1165.663190558968
15082,0,0,0,0,0,0.0,0.0,0.0,Received First Cut,WHITES SLOUGH,VAUGHN LAKES BLVD,SOUTH,CATOMA CREEK,NPJACKSON,1740667602000,,,NPJACKSON,1752263333000,TRACTOR,TRACTOR,1743465600000,,,,T13,1713139200000,1720396800000,1724630400000,3205.8417860637765
15083,0,0,0,0,0,0.0,0.0,0.0,Received Third Cut,WHITES SLOUGH,SUSAN DR, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1765572397000,SOUTH,DITCH,1749772800000,1754265600000,1758499200000,,S44,1710115200000,1721779200000,1724889600000,2773.851260658567
15084,0,0,0,0,0,0.0,0.0,0.0,Received Second Cut,OLIVER CREEK,AUM,NORTH,MONTGOMERY EAST DITCH,NPJACKSON,1740667602000,,,NPJACKSON,1752263333000,<Null>,TRACTOR,1743552000000,1746662400000,,,T01,,,,2133.846578093605
15085,0,0,0,0,0,0.08596554,0.0,0.0,Received Second Cut,CANEY BRANCH,SUNNYBROOK DR, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1756416629000,WEST,DITCH,1745452800000,1755561600000,,,W61,1712620800000,1715212800000,1719187200000,453.8980674370163
15086,,,,,,0.10322996,,,Received Third Cut,GENETTA DITCH,WABASH DR,SOUTH,GENETTA DITCH,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742947200000,1750723200000,1754438400000,,W28,1721260800000,,,301.817178611995
15087,,,,,,0.23610541,,,Received Third Cut,OLIVER CREEK,ARROWHEAD FOREST CT,SOUTH,,NPJACKSON,1740667602000,AGB,1556150400000,ABENEFIELD,1765551090000,EAST,DITCH,1745884800000,1753920000000,1758499200000,,E45,1711497600000,,,1246.6365663805004
15088,,,,,,0.11897234,,,Received Third Cut,JENKINS CREEK,WINFIELD PL,,,NPJACKSON,1740667602000,AGB,1557446400000,ABENEFIELD,1765552531000,EAST,DITCH,1747008000000,1754870400000,1759104000000,,E59,1712102400000,1723680000000,1730764800000,628.173932778064
15089,,,,,,,,,Received Third Cut,BEAUVIOR GARDENS,251 W FLEMING RD,,,NPJACKSON,1740667602000,AGB,1559692800000,ABENEFIELD,1756416707000,WEST,DITCH,1745193600000,1751328000000,1755734400000,,W68,1711324800000,1714953600000,1718582400000,378.1460412463598
15090,,,,,,,,,Received Third Cut,CAMP CREEK,WOLKE CT,,,NPJACKSON,1740667602000,AGB,1559865600000,ABENEFIELD,1766418543000,EAST,DITCH,1748476800000,1755734400000,1759276800000,,E70,1719360000000,1720396800000,1724630400000,594.6531768763208
15091,0,0,0,0,0,0.79633012,0.0,0.0,Received Second Cut,WARES FERRY DITCH,LAGOON PARK,NORTH,SWAMP_ALA RIVER,NPJACKSON,1740667602000,,,ABENEFIELD,1765568882000,TRACTOR,TRACTOR,1745971200000,1754870400000,,,T08,,,,1052.965866186857
15092,1,0,0,0,0,1.58428899,0.0,0.0,Received First Cut,MONTGOMERY EAST DITCH,LOWER PINEBROOK DITCH,NORTH,TALLAPOOSA RIVER,NPJACKSON,1740667602000,,,NPJACKSON,1752263333000,TRACTOR,TRACTOR,1746748800000,,,,T09,,,,1983.5946947370028
15093,1,0,0,0,0,0.96970811,0.0,0.0,Received Third Cut,WARES FERRY DITCH,E VANDERBILT LP/ACA, ,WARES FERRY DITCH,NPJACKSON,1740667602000,,,ABENEFIELD,1765401286000,NORTH,DITCH,1746748800000,1755648000000,1758844800000,,C19,1712707200000,1716336000000,,1058.213731876718
15094,0,0,0,0,0,0.39406176,0.0,0.0,Received Third Cut,THREE MILE BRANCH,BRADLEY DR, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1765401764000,EAST,DITCH,1742169600000,1749686400000,1756771200000,,E01,1708992000000,1713916800000,1725321600000,870.5924572260685
15095,1,0,0,0,0,1.5099569,0.0,0.0,Received Third Cut,WARES FERRY DITCH,RAY DR/THOUSAND OAKS, ,WARES FERRY DITCH,NPJACKSON,1740667602000,,,ABENEFIELD,1766424786000,NORTH,DITCH,1750204800000,1755129600000,1761004800000,,N50,,,,2072.77257640869
15096,,0,,,,,,,Received Third Cut,THREE MILE BRANCH,LOCH HAVEN RD,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765402145000,EAST,DITCH,1742256000000,1749686400000,1756944000000,,E09,1721088000000,1725408000000,,317.9281526944141
15097,,,,,,,,,Received Third Cut,THREE MILE BRANCH,MARQUETTE DR,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765402427000,EAST,DITCH,1742342400000,1750204800000,1757289600000,,E13,1714608000000,1721260800000,1725494400000,687.7228166539625
15098,,,,,,,,,Received Third Cut,OLIVER CREEK,UPPER OLIVER CREEK,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765552303000,EAST,DITCH,1746662400000,1754524800000,1758672000000,,E54,1711929600000,1718064000000,1723420800000,643.9294827017227
15099,,,,,,,,,Received Third Cut,CAMP CREEK,BOYKIN PL,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765559118000,EAST,DITCH,1747267200000,1755561600000,1759190400000,,E72,1713139200000,1723593600000,1731888000000,151.13674213985163
15100,,,,,,,,,Received Third Cut,WHITES SLOUGH,DUNWOODY CT,,,NPJACKSON,1740667602000,,,ABENEFIELD,1766418661000,EAST,DITCH,1748908800000,1755734400000,1759708800000,,E74,1713312000000,1720483200000,1724803200000,622.7893139276514
15101,,,,,,,,,Received Third Cut,THREE MILE BRANCH,ARDEN RD,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765561561000,NORTH,DITCH,1742947200000,1752710400000,1758844800000,,N06,,,,592.7537108248349
15102,,,,,,,,,Received Second Cut,BALDWIN SLOUGH,BALDWIN SLOUGH,SOUTH,CATOMA CREEK,NPJACKSON,1740667602000,,,ABENEFIELD,1756407118000,CENTRAL,DITCH,1745280000000,1753920000000,,,C17,1711497600000,1714089600000,,3554.0901619986757
15103,,,,,,,,,Received Third Cut,BEAUVIOR GARDENS,E LINDA LN,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1745452800000,1748908800000,1751932800000,,W71,1711584000000,1722470400000,,887.2285751671949
15104,,,,,,,,,Received Third Cut,CANEY BRANCH,GUILFORD RD,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1745971200000,1749081600000,1752451200000,,W66,1712534400000,1719187200000,,736.6405870833331
15105,,,,,,,,,Received Third Cut,BALDWIN SLOUGH,BALDWIN SLOUGH,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,TRACTOR,TRACTOR,1744761600000,1747180800000,1753833600000,,T02,1711497600000,1714089600000,,5898.964580915417
15106,,,,,,,,,Received Third Cut,CLOVERLAND DITCH,CLOVERLAND DITCH,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1744848000000,1750896000000,1755043200000,,W44,1711324800000,1718236800000,1721692800000,1065.1179067643143
15107,,,,,,,,,Received Third Cut,GENETTA DITCH,FAIRVIEW OVERPASS,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1748822400000,1751500800000,1754870400000,,W37,1710201600000,1712102400000,1720656000000,550.639811516594
15108,,,,,,,,,Received Third Cut,WHITES SLOUGH,WHISPERING PINE,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765572284000,SOUTH,DITCH,1744761600000,1748995200000,1753833600000,,S42,1710115200000,1713225600000,1724889600000,825.4065187257067
15109,,,,,,,,,Received Third Cut,WHITES SLOUGH,PEABODY RD,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765572304000,SOUTH,DITCH,1744156800000,1748995200000,1754265600000,,S43,1710201600000,1713225600000,1721779200000,1751.762238955332
15110,,,,,,,,,Received Third Cut,CANEY BRANCH,4128 PIEDMONT DR,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1745971200000,1752451200000,1756252800000,,W70,1712534400000,,,190.1129608946818
15111,0,0,0,0,0,0.0,0.0,0.0,Received Second Cut,GENETTA DITCH,GENETTA DITCH,SOUTH,CATOMA CREEK,NPJACKSON,1740667602000,,,NPJACKSON,1752263333000,TRACTOR,TRACTOR,1744243200000,1747612800000,,,T05,,,,1816.360240523163
15112,,,,,,,,,Received Third Cut,WEST END DITCH,COUNCIL ST,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742428800000,1750118400000,1753228800000,,W74,1709683200000,1713312000000,1721001600000,137.55509417169978
15113,,,,,,,,,Received Third Cut,CLOVERLAND DITCH,OAK ST AT GASTON AVE,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1743465600000,1750896000000,1753660800000,,W40,1709683200000,1725840000000,,1147.2145359242597
15114,,,,,,,,,Received Third Cut,THREE MILE BRANCH,OWENS ST,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765402008000,EAST,DITCH,1742256000000,1750032000000,1756771200000,,E06,1708992000000,1714003200000,1725321600000,309.36556320669047
15115,,,,,,,,,Received Third Cut,GENETTA DITCH,S JACKSON ST,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765570974000,SOUTH,DITCH,1742256000000,1747180800000,1751846400000,,S02,1711929600000,1720396800000,1724025600000,633.3095052460498
15116,,,,,,,,,Received Third Cut,CAMP CREEK,OLD POST LN,,,NPJACKSON,1740667602000,,,ABENEFIELD,1753202865000,SOUTH,DITCH,1743465600000,1748995200000,1752710400000,,S38,1712793600000,1716422400000,1721606400000,962.340777429245
15117,,,,,,,,,Received Third Cut,CAMP CREEK,BREWBAKER BLVD,,,NPJACKSON,1740667602000,,,ABENEFIELD,1765572203000,SOUTH,DITCH,1745452800000,1754352000000,1758153600000,,S39,1709769600000,1713225600000,1716422400000,2830.7285491808175
15118,,,,,,,,,Received Second Cut,PINEVIEW HOMES DITCH,WARBLER ST,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416663000,WEST,DITCH,1744675200000,1753920000000,,,W75,1708992000000,1712707200000,1715817600000,340.6369550971195
15119,,,,,,,,,Received Third Cut,CANEY BRANCH,103 SPAULDING,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1745971200000,1749081600000,1752451200000,,W73,1712534400000,1719187200000,1722902400000,175.63368785782694
15120,,,,,,,,,Received Third Cut,PINEVIEW HOMES DITCH,HAYNEVILLE RD,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1743033600000,1750118400000,1753228800000,,W67,1709769600000,1712188800000,1727308800000,1358.9531220730917
15121,,,,,,,,,Received Third Cut,CATOMA CREEK,DONNA DR,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742169600000,1750032000000,1753142400000,,W38,1712707200000,1715731200000,1720483200000,1289.8447311692278
15122,,,,,,,,,Received Third Cut,WEST END DITCH,THOMASON AVE,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742342400000,1746662400000,1754611200000,,W09,1709683200000,1713225600000,1720483200000,290.9371362956518
15123,,0,,,,,,,Received Third Cut,WEST END DITCH,SANDY ST,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742256000000,1749600000000,1753142400000,,W16,1713312000000,1720656000000,,376.7674078044495
15124,,,,,,,,,Received Third Cut,GENETTA DITCH,RIDGEMONT AVE,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742947200000,1750723200000,1754438400000,,W27,1717545600000,1725494400000,,238.4250117110145
15125,,,,,,0.10322996,,,Received Third Cut,GENETTA DITCH,SUWANEE DR,SOUTH,GENETTA DITCH,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742947200000,1750723200000,1754352000000,,W24,1710201600000,1721174400000,1725321600000,243.23701067924654
15126,,,,,,,,,Received Third Cut,WEST END DITCH,GIBBS CIR,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742342400000,1749600000000,1753142400000,,W39,1709683200000,1713312000000,1721001600000,638.9997075152975
15127,,,,,,,,,Received Third Cut,WEST END DITCH,WASHINGTON PARK TUNNEL,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1742428800000,1747008000000,1753833600000,,W72,1713398400000,1721001600000,,88.38302764484278
15128,,,,,,,,,Received Third Cut,CANEY BRANCH,4103 SPAULDING,,,NPJACKSON,1740667602000,,,ABENEFIELD,1756416707000,WEST,DITCH,1745971200000,1749081600000,1752537600000,,W73,1712534400000,1719187200000,1722902400000,65.87059189469404
15129,4,0,0,0,0,0.3596172,0.0,0.0,Received Third Cut,MONTGOMERY EAST DITCH,FIELDBROOK DR, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1766425071000,NORTH,DITCH,1747785600000,1756252800000,1761609600000,,N65,,,,302.25130660281803
15130,0,0,0,0,0,0.18889261,0.0,0.0,Received Third Cut,THREE MILE BRANCH,COTTONWOOD DR, , ,NPJACKSON,1740667602000,,,ABENEFIELD,1765404031000,EAST,DITCH,1743465600000,1752796800000,1757289600000,,E21,1709596800000,1715212800000,1721260800000,262.97179150543326
15132,0,0,0,0,0,0.94599329,0.0,0.0,Received Third Cut,OLIVER CREEK,MARKET PL, , ,ABENEFIELD,1746201757000,,,ABENEFIELD,1765405417000,EAST,DITCH,1744675200000,1752710400000,1757462400000,,E39,1710288000000,,,2392.677149231413
15136,,,,,,,,,Received First Cut,,GOODWYN,,,ABENEFIELD,1750705261000,,,NPJACKSON,1752263333000,CENTRAL,DITCH,1750118400000,,,,C21,,,,299.2431470744526
